Ref,Author_Year,Location,Lat,Long,Precip_mm,Temp_C,Precip_avg_mm,Temp_avg_C,IPCC_climclass,Soil_Texture,Soil_Class,Soil_Sand_perc,Soil_Silt_perc,Soil_Clay_perc,Soil_SOC_perc,Soil_SON_perc,Soil_BD_gcm3,pH,CEC,Man_PreCrop,Man_LandType,Man_Crop,Man_Management,n_measurements,Method,Chamber_Area_m2,Chamber_Closure_min,Chamber_Int,Chamber_out,n_measurements_2,Year_type,Year,Duration,Reps,Fert_Type,Fert_Mode_App,Fert_n_App,n_Crops,Residues,tillage,till_depth,cover_crop,Irrigation_YN,Liming,N_App_Rate_kgN_ha,N_uptake_kgN_ha,N2O_kgN2O-N_ha,N2O_se_kgN2O-N_ha,N2O_Interp_Method,EF,deltaEF,CropType,FertType,STD,avgPrecip,avgTemp,SoilTexture,SoilTexture2,PrecipClass,TempClass
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,44084,NA,NA,NA,AN+Manure,incorp,2,1,NA,NA,NA,NA,no,NA,608,NA,2.51,NA,NA,0.287828947,NA,Annual crops,Mix N Mineral & Organic,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,1.37,5.5,NA,NA,cropland,rape,NA,NA,NA,0.03,60,NA,NA,NA,43833,2008,98,3,Control,-,0,1,NA,NA,NA,NA,no,NA,0,NA,0.76,NA,NA,NA,NA,Annual crops,Control,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43833,NA,NA,NA,AN,incorp,2,1,NA,NA,NA,NA,no,NA,100,NA,1.19,NA,NA,0.43,NA,Annual crops,Ammoniumnitrate,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43833,NA,NA,NA,AN,incorp,2,1,NA,NA,NA,NA,no,NA,200,NA,2.18,NA,NA,0.71,NA,Annual crops,Ammoniumnitrate,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,0.4,2.4,1.37,5.5,NA,NA,cropland,tomato,NA,NA,NA,0.03,60,NA,NA,NA,43928,2008,98,3,Control,-,0,1,NA,NA,NA,NA,no,NA,0,NA,0.76,NA,NA,NA,NA,Annual crops,Control,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43928,NA,NA,NA,AN+Manure,incorp,2,1,NA,NA,NA,NA,no,NA,304,NA,1.84,NA,NA,0.355263158,NA,Annual crops,Mix N Mineral & Organic,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43928,NA,NA,NA,AN+Manure,incorp,2,1,NA,NA,NA,NA,no,NA,608,NA,2.51,NA,NA,0.287828947,NA,Annual crops,Mix N Mineral & Organic,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,1.37,5.5,NA,NA,cropland,rape,NA,NA,NA,0.03,60,NA,NA,NA,44085,2008,98,3,Control,-,0,1,NA,NA,NA,NA,no,NA,0,NA,0.76,NA,NA,NA,NA,Annual crops,Control,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,44085,NA,NA,NA,AN,incorp,2,1,NA,NA,NA,NA,no,NA,100,NA,1.19,NA,NA,0.43,NA,Annual crops,Ammoniumnitrate,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-120,Masaka et al. 2014,"Dufuya, Zimbabwe",-19.28333333,29.35,725,NA,NA,NA,NA,loamy sand,Gleyic Luvisol,85,10,5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,44085,NA,NA,NA,AN,incorp,2,1,NA,NA,NA,NA,no,NA,200,NA,2.18,NA,NA,0.71,NA,Annual crops,Ammoniumnitrate,2621.685,614.856,20.375,loamy sand,Coarse,dry,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,1.3,0.12,1.13,5.9,NA,NA,cropland,maize,NA,NA,NA,7.07E-02,60,NA,NA,NA,43927,1998,84,3,Control,-,0,1,n,n,NA,NA,no,NA,0,NA,0.227,5.70E-02,NA,NA,NA,Annual crops,Control,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43930,1998-1999,84,3,Crop residues,incorp,1,2,y,n,NA,NA,no,NA,115.2,NA,1.94,0.558,NA,1.486979167,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43930,NA,NA,NA,Crop residues,incorp,1,1,y,n,NA,NA,no,NA,121.6,NA,0.226,5.10E-02,NA,-0.000822368,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43930,NA,NA,NA,Crop residues,incorp,1,2,y,n,NA,NA,no,NA,214.6,NA,4.125,0.676,NA,1.81640261,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43930,NA,NA,NA,Crop residues,incorp,1,2,y,n,NA,NA,no,NA,287.5,NA,1.864,0.388,NA,0.569391304,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43930,NA,NA,NA,Crop residues,incorp,1,2,y,n,NA,NA,no,NA,360,NA,1.628,0.455,NA,0.389166667,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43927,1999,61,3,Control,-,0,2,n,n,NA,NA,no,NA,0,NA,0.199,2.30E-02,NA,NA,NA,Annual crops,Control,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43924,1999-2000,61,3,Crop residues,incorp,1,2,y,n,NA,NA,no,NA,115.2,NA,0.36,0.02,NA,0.139756944,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-121,Millar et al. 2004,"Nyabeda, Kenya",0.116666667,34.4,1800,NA,NA,NA,NA,silty loam,Eutrodox,25,55,20,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,43924,NA,NA,NA,Crop residues,incorp,1,2,y,n,NA,NA,no,NA,128.8,NA,0.425,6.90E-02,NA,0.175465839,NA,Annual crops,Organic,1444.862,1426.809,23.068,silt loam,Medium,avg,tropical
-122,Nyamadzawo 2014,"Harare, Zimbabwe",-17.7,31,750,NA,NA,NA,NA,loamy sand,Haplic lixisol,83,13,4,0.6,0.08,1.7,5.4,NA,NA,cropland,maize,NA,NA,NA,0.112,60,NA,NA,NA,NA,2008-2009,106,3,Control,-,0,1,n,y,NA,NA,no,NA,0,NA,0.32,NA,NA,NA,NA,Annual crops,Control,2580.459,825.944,19.301,loamy sand,Coarse,dry,tropical
-122,Nyamadzawo 2014,"Harare, Zimbabwe",-17.7,31,750,NA,NA,NA,NA,loamy sand,Haplic lixisol,83,13,4,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,AN,broadc,2,1,n,y,NA,NA,no,NA,60,NA,0.52,NA,NA,0.333333333,NA,Annual crops,Ammoniumnitrate,2580.459,825.944,19.301,loamy sand,Coarse,dry,tropical
-122,Nyamadzawo 2014,"Harare, Zimbabwe",-17.7,31,750,NA,NA,NA,NA,loamy sand,Haplic lixisol,83,13,4,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,Manure,band surf,2,1,n,y,NA,NA,no,NA,60,NA,0.26,NA,NA,-0.1,NA,Annual crops,Organic,2580.459,825.944,19.301,loamy sand,Coarse,dry,tropical
-122,Nyamadzawo 2014,"Harare, Zimbabwe",-17.7,31,750,NA,NA,NA,NA,loamy sand,Haplic lixisol,83,13,4,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,AN,broadc,2,1,n,y,NA,NA,no,NA,120,NA,0.41,NA,NA,0.075,NA,Annual crops,Ammoniumnitrate,2580.459,825.944,19.301,loamy sand,Coarse,dry,tropical
-122,Nyamadzawo 2014,"Harare, Zimbabwe",-17.7,31,750,NA,NA,NA,NA,loamy sand,Haplic lixisol,83,13,4,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,AN+cattle Manure,band surf+broadc,2,1,n,y,NA,NA,no,NA,120,NA,0.35,NA,NA,0.025,NA,Annual crops,Mix N Mineral & Organic,2580.459,825.944,19.301,loamy sand,Coarse,dry,tropical
-122,Nyamadzawo 2014,"Harare, Zimbabwe",-17.7,31,750,NA,NA,NA,NA,loamy sand,Haplic lixisol,83,13,4,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,Manure,band surf,2,1,n,y,NA,NA,no,NA,120,NA,0.27,NA,NA,-0.041666667,NA,Annual crops,Organic,2580.459,825.944,19.301,loamy sand,Coarse,dry,tropical
-123,Passianoto et al. 2003,"Rondonia, Brazil",-10.5,-62.5,2200,NA,NA,NA,NA,NA,Ultisols,NA,NA,NA,NA,NA,1.46,6.01,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,44107,2001-2002,180,NA,Control,-,0,1,n,n,NA,NA,no,NA,0,NA,0.07,NA,NA,NA,NA,Brachiaria brizantha,Control,1349.924,1907.629,25.746,NA,NA,avg,tropical
-123,Passianoto et al. 2003,"Rondonia, Brazil",-10.5,-62.5,2200,NA,NA,NA,NA,NA,Ultisols,NA,NA,NA,NA,NA,1.45,5.84,NA,NA,wet cropland,rice,NA,NA,NA,NA,NA,NA,NA,NA,44107,NA,NA,NA,AS,b,2,1,y,n,NA,NA,no,NA,33,NA,1.62,NA,NA,4.696969697,NA,Rice,Ammonium,1349.924,1907.629,25.746,NA,NA,avg,tropical
-123,Passianoto et al. 2003,"Rondonia, Brazil",-10.5,-62.5,2200,NA,NA,NA,NA,NA,Ultisols,NA,NA,NA,NA,NA,1.46,5.94,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,44107,NA,NA,NA,AS,b,1,1,n,y,NA,NA,no,NA,42,NA,2.23,NA,NA,5.142857143,NA,Brachiaria brizantha,Ammonium,1349.924,1907.629,25.746,NA,NA,avg,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,0.45,0.03,1.38,8.1,7.3,NA,wet cropland,rice,NA,NA,NA,0.15,120,NA,NA,NA,44022,1999-2000,90,3,Control,-,0,1,NA,NA,NA,NA,yes,NA,0,NA,0.323,1.30E-02,NA,NA,NA,Rice,Control,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Urea+FYM,broadc,3,1,NA,NA,NA,NA,yes,NA,120,NA,0.593,2.40E-02,NA,0.225,NA,Rice,Mix N Mineral & Organic,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Urea,broadc,3,1,NA,NA,NA,NA,yes,NA,120,NA,0.735,6.80E-02,NA,0.343333333,NA,Rice,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Urea+DCD,broadc,3,1,NA,NA,NA,NA,yes,NA,120,NA,0.483,4.10E-02,NA,0.133333333,NA,Rice,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Control,-,0,1,NA,NA,NA,NA,yes,NA,0,NA,0.307,1.20E-02,NA,NA,NA,Rice,Control,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Urea+FYM,broadc,3,1,NA,NA,NA,NA,yes,NA,120,NA,0.714,0.714,NA,0.339166667,NA,Rice,Mix N Mineral & Organic,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Urea+DCD,broadc,3,1,NA,NA,NA,NA,yes,NA,120,NA,0.54,0.54,NA,0.194166667,NA,Rice,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44022,NA,NA,NA,Urea,broadc,3,1,NA,NA,NA,NA,yes,NA,120,NA,0.929,7.60E-02,NA,0.518333333,NA,Rice,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,1.38,8.1,7.3,NA,cropland,wheat,NA,NA,NA,0.15,120,NA,NA,NA,44138,1999-2000,120,3,Control,-,0,1,NA,NA,NA,NA,yes,NA,0,NA,0.37,2.60E-02,NA,NA,NA,Annual crops,Control,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Urea,incorp+broadc,4,1,NA,NA,NA,NA,yes,NA,120,NA,0.796,3.40E-02,NA,0.355,NA,Annual crops,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Urea+DCD,broadc,4,1,NA,NA,NA,NA,yes,NA,120,NA,0.619,1.90E-02,NA,0.2075,NA,Annual crops,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Urea,broadc,4,1,NA,NA,NA,NA,yes,NA,120,NA,0.766,3.60E-02,NA,0.33,NA,Annual crops,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Control,-,0,1,NA,NA,NA,NA,yes,NA,0,NA,0.308,4.30E-02,NA,NA,NA,Annual crops,Control,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Urea,incorp+broadc,4,1,NA,NA,NA,NA,yes,NA,120,NA,0.725,4.10E-02,NA,0.3475,NA,Annual crops,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Urea+DCD,broadc,4,1,NA,NA,NA,NA,yes,NA,120,NA,0.55,2.70E-02,NA,0.201666667,NA,Annual crops,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-124,Pathak et al. 2002,"New Delhi, India",28.66666667,77.2,750,NA,NA,NA,NA,loam,Typic Ustochrept,46,33,21,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,120,NA,NA,NA,44138,NA,NA,NA,Urea,broadc,4,1,NA,NA,NA,NA,yes,NA,120,NA,0.711,1.10E-02,NA,0.335833333,NA,Annual crops,Urea,NA,736.6,25.027,loam,Medium,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,sandy clay loam,Alfisols,71.6,7.1,21.3,0.5,7.55E-02,NA,7.8,NA,NA,cropland,sorghum,NA,NA,NA,3.14E-02,30,NA,NA,NA,43992,2010,140,3,Control ridge,-,0,1,NA,n,NA,NA,yes,NA,0,NA,0.15,0.05,NA,NA,NA,Annual crops,Control,NA,993.45,26.89,sandy clay loam,Medium,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,sandy clay loam,Alfisols,71.6,7.1,21.3,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,30,NA,NA,NA,43992,NA,NA,NA,Urea ridge,band ssurf,3,1,NA,n,NA,NA,yes,NA,90,NA,1.81,0.75,NA,1.844444444,NA,Annual crops,Urea,NA,993.45,26.89,sandy clay loam,Medium,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,sandy clay loam,Alfisols,71.6,7.1,21.3,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,30,NA,NA,NA,43992,NA,NA,NA,Control furrow,-,0,1,NA,n,NA,NA,yes,NA,0,NA,0.11,0.05,NA,NA,NA,Annual crops,Control,NA,993.45,26.89,sandy clay loam,Medium,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,sandy clay loam,Alfisols,71.6,7.1,21.3,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,30,NA,NA,NA,43992,NA,NA,NA,Urea furrow,band ssurf,3,1,NA,n,NA,NA,yes,NA,90,NA,0.16,0.02,NA,0.055555556,NA,Annual crops,Urea,NA,993.45,26.89,sandy clay loam,Medium,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,clay,Vertisols,26.4,22.1,51.5,0.57,5.60E-02,NA,8.3,NA,NA,cropland,sorghum,NA,NA,NA,3.14E-02,30,NA,NA,NA,43992,2010,140,3,Control ridge,-,0,1,NA,n,NA,NA,yes,NA,0,NA,0.09,0.02,NA,NA,NA,Annual crops,Control,NA,993.45,26.89,clay,Fine,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,clay,Vertisols,26.4,22.1,51.5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,30,NA,NA,NA,43992,NA,NA,NA,Urea ridge,band ssurf,3,1,NA,n,NA,NA,yes,NA,90,NA,0.7,0.23,NA,0.677777778,NA,Annual crops,Urea,NA,993.45,26.89,clay,Fine,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,clay,Vertisols,26.4,22.1,51.5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,30,NA,NA,NA,43992,NA,NA,NA,Control furrow,-,0,1,NA,n,NA,NA,yes,NA,0,NA,0.075,0.06,NA,NA,NA,Annual crops,Control,NA,993.45,26.89,clay,Fine,dry,tropical
-125,Ramu et al. 2012,"Patancheru, India",17.88333333,78.45,800,NA,NA,NA,NA,clay,Vertisols,26.4,22.1,51.5,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,30,NA,NA,NA,43992,NA,NA,NA,Urea furrow,band ssurf,3,1,NA,n,NA,NA,yes,NA,90,NA,0.1,0.03,NA,0.027777778,NA,Annual crops,Urea,NA,993.45,26.89,clay,Fine,dry,tropical
-126,Sakata et al. 2014,"Tunggal, Indonesia",-0.536388889,102.2936167,1387,NA,NA,NA,NA,sandy clay loam,Ultisols,62,5,33,2.34,0.217,1.1,4.67,NA,NA,cropland,oil palm,NA,NA,NA,3.40E-02,20,NA,NA,NA,43896,2010-2012,395,3,Control,-,0,1,n,y,NA,NA,no,NA,0,NA,2.14,0.64,NA,NA,NA,Perennial crops,Control,1228.659,2457.847,27.329,sandy clay loam,Medium,wet,tropical
-126,Sakata et al. 2014,"Tunggal, Indonesia",-0.536388889,102.2936167,1387,NA,NA,NA,NA,sandy clay loam,Ultisols,62,5,33,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,20,NA,NA,NA,43896,NA,NA,NA,Control,-,0,1,n,n,NA,NA,no,NA,0,NA,0.59,0.11,NA,NA,NA,Perennial crops,Control,1228.659,2457.847,27.329,sandy clay loam,Medium,wet,tropical
-126,Sakata et al. 2014,"Tunggal, Indonesia",-0.536388889,102.2936167,1387,NA,NA,NA,NA,sandy clay loam,Ultisols,62,5,33,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,20,NA,NA,NA,43896,NA,NA,NA,coated NPK+Muriate of Potash+Urea,subsurf plac,4,1,n,n,NA,NA,no,NA,184,NA,4.09,0.84,NA,1.902173913,NA,Perennial crops,Mineral N mix,1228.659,2457.847,27.329,sandy clay loam,Medium,wet,tropical
-126,Sakata et al. 2014,"Tunggal, Indonesia",-0.536388889,102.2936167,1387,NA,NA,NA,NA,sandy clay loam,Ultisols,62,5,33,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,20,NA,NA,NA,43896,NA,NA,NA,NPK+Muriate of Potash+Urea,surf plac,4,1,n,n,NA,NA,no,NA,448,NA,1.99,2.16,NA,0.3125,NA,Perennial crops,Mineral N mix,1228.659,2457.847,27.329,sandy clay loam,Medium,wet,tropical
-126,Sakata et al. 2014,"Simunjan, Malaysia",1.316111111,110.8633,4095,NA,NA,NA,NA,sand,Ultisols,97,0.03,2.97,1.85,0.17,1.5,4.77,NA,NA,cropland,oil palm,NA,NA,NA,3.40E-02,20,NA,NA,NA,44167,2010-2012,450,3,Control,-,0,1,n,n,NA,NA,no,NA,0,NA,0.25,0.14,NA,NA,NA,Perennial crops,Control,1191.576,3869.488,26.083,sand,Coarse,wet,tropical
-126,Sakata et al. 2014,"Simunjan, Malaysia",1.316111111,110.8633,4095,NA,NA,NA,NA,sand,Ultisols,97,0.03,2.97,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,20,NA,NA,NA,44167,NA,NA,NA,Control,-,0,1,n,y,NA,NA,no,NA,0,NA,0.11,0.08,NA,NA,NA,Perennial crops,Control,1191.576,3869.488,26.083,sand,Coarse,wet,tropical
-126,Sakata et al. 2014,"Simunjan, Malaysia",1.316111111,110.8633,4095,NA,NA,NA,NA,sand,Ultisols,97,0.03,2.97,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,20,NA,NA,NA,44167,NA,NA,NA,coated NPK+Muriate of Potash+Urea,subsurf plac,4,1,n,n,NA,NA,no,NA,184,NA,0.18,0.18,NA,-0.038043478,NA,Perennial crops,Mineral N mix,1191.576,3869.488,26.083,sand,Coarse,wet,tropical
